phenotype	chrom	start	end	filtered_due_to_computation_burden
alkaline_phosphatase	10	22792449	23051400	false
alkaline_phosphatase	10	26062530	26619739	false
alkaline_phosphatase	10	28730881	28980881	false
alkaline_phosphatase	10	45827745	46394003	false
alkaline_phosphatase	10	64338075	65860897	false
alkaline_phosphatase	10	74587546	74837546	false
alkaline_phosphatase	10	79401766	79837045	false
alkaline_phosphatase	10	80948027	81224082	false
alkaline_phosphatase	10	90877927	91286536	false
alkaline_phosphatase	10	93320647	93782148	false
alkaline_phosphatase	10	95884182	96194405	false
alkaline_phosphatase	10	96261206	96875759	false
alkaline_phosphatase	10	101930546	102529500	false
alkaline_phosphatase	10	103009103	105418325	false
alkaline_phosphatase	10	113758047	114175642	false
alkaline_phosphatase	10	116444565	116769972	false
alkaline_phosphatase	10	120297177	120664962	false
alkaline_phosphatase	10	130745476	131055938	false
alkaline_phosphatase	11	68797	490894	false
alkaline_phosphatase	11	5487874	5844251	false
alkaline_phosphatase	11	8650183	9206661	false
alkaline_phosphatase	11	16106667	16930226	false
alkaline_phosphatase	11	46878528	47138385	false
alkaline_phosphatase	11	47210838	48071836	false
alkaline_phosphatase	11	61396318	61810790	false
alkaline_phosphatase	11	62074457	62326239	false
alkaline_phosphatase	11	68437328	68687328	false
alkaline_phosphatase	11	75323805	75694150	false
alkaline_phosphatase	11	101922472	102233956	false
alkaline_phosphatase	11	118334069	118898905	false
alkaline_phosphatase	11	125859426	126478889	false
alkaline_phosphatase	11	128532908	128814637	false
alkaline_phosphatase	11	134131805	134421384	false
alkaline_phosphatase	11	134486280	134737887	false
alkaline_phosphatase	12	209052	890913	false
alkaline_phosphatase	12	4416155	4976777	false
alkaline_phosphatase	12	14359490	14784441	false
alkaline_phosphatase	12	26315698	26624556	false
alkaline_phosphatase	12	51359495	51609495	false
alkaline_phosphatase	12	53131268	53407035	false
alkaline_phosphatase	12	53487470	54236965	false
alkaline_phosphatase	12	57520789	57969049	false
alkaline_phosphatase	12	98747605	99007044	false
alkaline_phosphatase	12	100801308	101051308	false
alkaline_phosphatase	12	106389116	106646329	false
alkaline_phosphatase	12	106955945	107503724	false
alkaline_phosphatase	12	109248047	109498047	false
alkaline_phosphatase	12	109536672	109786672	false
alkaline_phosphatase	12	109798892	110048892	false
alkaline_phosphatase	12	111537320	113290852	false
alkaline_phosphatase	12	120710887	121948309	false
alkaline_phosphatase	12	124007797	124353300	false
alkaline_phosphatase	13	41321719	41814067	false
alkaline_phosphatase	13	42018926	42268926	false
alkaline_phosphatase	13	42527332	43527001	false
alkaline_phosphatase	13	74600245	74988339	false
alkaline_phosphatase	13	95028167	95461926	false
alkaline_phosphatase	13	110961506	111247277	false
alkaline_phosphatase	13	113802208	114052208	false
alkaline_phosphatase	13	114416617	114680906	false
alkaline_phosphatase	14	24669314	25008887	false
alkaline_phosphatase	14	35925217	36410929	false
alkaline_phosphatase	14	69612672	69892914	false
alkaline_phosphatase	14	72842773	73144236	false
alkaline_phosphatase	14	73156466	73852246	false
alkaline_phosphatase	14	74623399	74873399	false
alkaline_phosphatase	14	75293417	75912011	false
alkaline_phosphatase	14	92943516	93243229	false
alkaline_phosphatase	14	94456899	95002868	false
alkaline_phosphatase	14	102011043	102335170	false
alkaline_phosphatase	14	103433841	103701803	false
alkaline_phosphatase	15	42974550	45072434	false
alkaline_phosphatase	15	51411141	51662806	false
alkaline_phosphatase	15	58377135	58867731	false
alkaline_phosphatase	15	74902880	75152880	false
alkaline_phosphatase	15	89328788	89677662	false
alkaline_phosphatase	15	90554410	90943641	false
alkaline_phosphatase	15	96579443	96839816	false
alkaline_phosphatase	16	1961421	2425262	false
alkaline_phosphatase	16	4156391	4492662	false
alkaline_phosphatase	16	4585898	4835898	false
alkaline_phosphatase	16	11635186	12036165	false
alkaline_phosphatase	16	27969759	28373400	false
alkaline_phosphatase	16	30432392	30937608	false
alkaline_phosphatase	16	47137264	47387264	false
alkaline_phosphatase	16	47573716	47920955	false
alkaline_phosphatase	16	53303157	53663157	false
alkaline_phosphatase	16	55666809	55991016	false
alkaline_phosphatase	16	58424341	58785664	false
alkaline_phosphatase	16	67448296	68553740	false
alkaline_phosphatase	16	69450357	69937011	false
alkaline_phosphatase	16	70907481	71157963	false
alkaline_phosphatase	16	71275131	73002335	false
alkaline_phosphatase	16	79480009	80237076	false
alkaline_phosphatase	16	80555573	80980203	false
alkaline_phosphatase	16	83815494	84124565	false
alkaline_phosphatase	16	88385175	88651568	false
alkaline_phosphatase	16	89557006	89881473	false
alkaline_phosphatase	17	1484267	1782653	false
alkaline_phosphatase	17	1832146	2738925	false
alkaline_phosphatase	17	4617243	4954817	false
alkaline_phosphatase	17	5604149	5933112	false
alkaline_phosphatase	17	6178080	6428080	false
alkaline_phosphatase	17	6469913	8289887	false
alkaline_phosphatase	17	8306576	8556576	false
alkaline_phosphatase	17	8668214	9025218	false
alkaline_phosphatase	17	9446600	9727640	false
alkaline_phosphatase	17	27507359	28006366	false
alkaline_phosphatase	17	37224710	38448504	false
alkaline_phosphatase	17	43335181	45029049	false
alkaline_phosphatase	17	46801615	47185322	false
alkaline_phosphatase	17	47540711	48091850	false
alkaline_phosphatase	17	62081299	62331299	false
alkaline_phosphatase	17	64070431	64353995	false
alkaline_phosphatase	17	66258141	66806582	false
alkaline_phosphatase	17	66956278	67206278	false
alkaline_phosphatase	17	72273518	72827978	false
alkaline_phosphatase	18	13526137	13816706	false
alkaline_phosphatase	18	42687002	42975894	false
alkaline_phosphatase	18	46335824	46594962	false
alkaline_phosphatase	18	46981111	47306668	false
alkaline_phosphatase	18	54955437	55214715	false
alkaline_phosphatase	18	55911378	56275747	false
alkaline_phosphatase	18	59473292	59802832	false
alkaline_phosphatase	18	59881155	60331800	false
alkaline_phosphatase	18	74437251	74707340	false
alkaline_phosphatase	18	77059016	77362142	false
alkaline_phosphatase	19	3620384	3881197	false
alkaline_phosphatase	19	3923667	4205516	false
alkaline_phosphatase	19	5696968	5971277	false
alkaline_phosphatase	19	10201277	10536398	false
alkaline_phosphatase	19	17986864	18628167	false
alkaline_phosphatase	19	18938559	20564917	false
alkaline_phosphatase	19	33352716	34147842	false
alkaline_phosphatase	19	35412706	35679479	false
alkaline_phosphatase	19	40943250	41721646	false
alkaline_phosphatase	19	44232126	44557840	false
alkaline_phosphatase	19	45066157	45830580	false
alkaline_phosphatase	19	47439643	47707356	false
alkaline_phosphatase	19	48212897	48590786	false
alkaline_phosphatase	19	48698545	49540971	false
alkaline_phosphatase	19	49892538	50254574	false
alkaline_phosphatase	19	51507416	51757416	false
alkaline_phosphatase	19	54478130	54852141	false
alkaline_phosphatase	19	56885947	57228278	false
alkaline_phosphatase	20	3027261	3519572	false
alkaline_phosphatase	20	6344515	6594596	false
alkaline_phosphatase	20	11033186	11302055	false
alkaline_phosphatase	20	16389470	16865601	false
alkaline_phosphatase	20	17718968	17969684	false
alkaline_phosphatase	20	24859205	26444046	false
alkaline_phosphatase	20	29295551	30770959	false
alkaline_phosphatase	20	33266141	33933295	false
alkaline_phosphatase	20	38608753	40067516	false
alkaline_phosphatase	20	44409651	44788475	false
alkaline_phosphatase	20	55971382	56283848	false
alkaline_phosphatase	20	56429522	56681636	false
alkaline_phosphatase	20	60548870	60884101	false
alkaline_phosphatase	20	62455642	62801009	false
alkaline_phosphatase	21	16382044	16632044	false
alkaline_phosphatase	21	17466139	17736953	false
alkaline_phosphatase	21	36772326	37183539	false
alkaline_phosphatase	21	37681204	37961378	false
alkaline_phosphatase	21	40333508	40593838	false
alkaline_phosphatase	22	17500915	17750915	false
alkaline_phosphatase	22	24116101	24528541	false
alkaline_phosphatase	22	28159061	28421200	false
alkaline_phosphatase	22	28478212	29522998	false
alkaline_phosphatase	22	31942677	32355647	false
alkaline_phosphatase	22	35914619	36164619	false
alkaline_phosphatase	22	36392932	36692588	false
alkaline_phosphatase	22	37977777	38300477	false
alkaline_phosphatase	22	38380347	38739129	false
alkaline_phosphatase	22	39639824	40189558	false
alkaline_phosphatase	22	46400357	46855338	false
apolipoprotein_a	1	795640	1077428	false
apolipoprotein_a	1	20763348	21121486	false
apolipoprotein_a	1	23566745	23949623	false
apolipoprotein_a	1	26808591	27460529	false
apolipoprotein_a	1	39425608	40546818	false
apolipoprotein_a	1	45921507	46358772	false
apolipoprotein_a	1	55380647	55630647	false
apolipoprotein_a	1	62708402	63551178	false
apolipoprotein_a	1	63554932	63804932	false
apolipoprotein_a	1	65849763	66294679	false
apolipoprotein_a	1	93414383	94016839	false
apolipoprotein_a	1	109541352	110629663	false
apolipoprotein_a	1	145115331	146095635	false
apolipoprotein_a	1	146911494	147161494	false
apolipoprotein_a	1	147220231	147470231	false
apolipoprotein_a	1	149650372	151627427	false
apolipoprotein_a	1	154430733	154944359	false
apolipoprotein_a	1	155984089	156234089	false
apolipoprotein_a	1	161335211	161739490	false
apolipoprotein_a	1	178249117	178783276	false
apolipoprotein_a	1	182952896	183223698	false
apolipoprotein_a	1	196459321	196744502	false
apolipoprotein_a	1	205552148	205882824	false
apolipoprotein_a	1	219497187	219887581	false
apolipoprotein_a	1	219976499	220226499	false
apolipoprotein_a	1	220809077	221173719	false
apolipoprotein_a	1	229891672	230561175	false
apolipoprotein_a	1	234715803	235237412	false
apolipoprotein_a	1	237528438	237778802	false
apolipoprotein_a	1	240194473	240444473	false
apolipoprotein_a	2	117793	367793	false
apolipoprotein_a	2	3507442	3773186	false
apolipoprotein_a	2	20209723	20519068	false
apolipoprotein_a	2	20786123	21671793	false
apolipoprotein_a	2	27254189	28659127	false
apolipoprotein_a	2	71094277	71345793	false
apolipoprotein_a	2	85396523	85680478	false
apolipoprotein_a	2	97664694	97914694	false
apolipoprotein_a	2	100636473	100930128	false
apolipoprotein_a	2	128470140	128758373	false
apolipoprotein_a	2	135326302	137162386	false
apolipoprotein_a	2	165376849	165764847	false
apolipoprotein_a	2	169777917	170027917	false
apolipoprotein_a	2	173791114	174217229	false
apolipoprotein_a	2	203352868	203716785	false
apolipoprotein_a	2	211167581	211978934	false
apolipoprotein_a	2	219294690	219544690	false
apolipoprotein_a	2	219574999	219984171	false
apolipoprotein_a	2	220000168	220503142	false
apolipoprotein_a	2	226741226	227353251	false
apolipoprotein_a	2	242080955	242545467	false
apolipoprotein_a	3	11939861	12822498	false
apolipoprotein_a	3	15409172	16095334	false
apolipoprotein_a	3	25391821	25643833	false
apolipoprotein_a	3	46588120	51384388	false
apolipoprotein_a	3	51629781	53264977	false
apolipoprotein_a	3	71649589	71899589	false
apolipoprotein_a	3	108596148	109027018	false
apolipoprotein_a	3	119401654	119951506	false
apolipoprotein_a	3	133353557	133603557	false
apolipoprotein_a	3	135673658	136802064	false
apolipoprotein_a	3	140970372	141334177	false
apolipoprotein_a	3	153717768	154213411	false
apolipoprotein_a	3	156666209	156923775	false
apolipoprotein_a	3	185629239	185959575	false
apolipoprotein_a	4	826179	1076179	false
apolipoprotein_a	4	3319503	3577345	false
apolipoprotein_a	4	20700843	20950843	false
apolipoprotein_a	4	25884022	26206817	false
apolipoprotein_a	4	39545948	39825173	false
apolipoprotein_a	4	55363115	55657548	false
apolipoprotein_a	4	69172170	69724531	false
apolipoprotein_a	4	83800546	84063722	false
apolipoprotein_a	4	87634088	88190922	false
apolipoprotein_a	4	89579367	89867244	false
apolipoprotein_a	4	99662708	100687084	false
apolipoprotein_a	4	102196252	104067714	false
apolipoprotein_a	4	104109591	104483654	false
apolipoprotein_a	4	105923360	106342582	false
apolipoprotein_a	4	109277570	109869834	false
apolipoprotein_a	4	109970620	111221883	false
apolipoprotein_a	4	177834511	178097021	false
apolipoprotein_a	5	43489589	44009113	false
apolipoprotein_a	5	53138428	53534920	false
apolipoprotein_a	5	55645154	55993097	false
apolipoprotein_a	5	71570918	71830542	false
apolipoprotein_a	5	72786076	73047647	false
apolipoprotein_a	5	111100001	111410955	false
apolipoprotein_a	5	127220966	127668280	false
apolipoprotein_a	5	134296103	134578814	false
apolipoprotein_a	5	152947199	153620193	false
apolipoprotein_a	5	157857625	158155813	false
apolipoprotein_a	5	176419812	176756787	false
apolipoprotein_a	5	180044302	180602253	false
apolipoprotein_a	6	3339606	3589606	false
apolipoprotein_a	6	33592770	33902031	false
apolipoprotein_a	6	33942732	35514093	false
apolipoprotein_a	6	41780174	42120175	false
apolipoprotein_a	6	42637145	43125669	false
apolipoprotein_a	6	43631169	43889551	false
apolipoprotein_a	6	109132062	109382062	false
apolipoprotein_a	6	109383638	109769125	false
apolipoprotein_a	6	116180917	116658116	false
apolipoprotein_a	6	116977131	117385779	false
apolipoprotein_a	6	127255482	127654780	false
apolipoprotein_a	6	139680476	139969429	false
apolipoprotein_a	6	160557897	161250454	false
apolipoprotein_a	6	163611204	163870411	false
apolipoprotein_a	7	844148	1350340	false
apolipoprotein_a	7	6248679	6620065	false
apolipoprotein_a	7	17646780	18165895	false
apolipoprotein_a	7	25702967	25952967	false
apolipoprotein_a	7	26272239	26522239	false
apolipoprotein_a	7	36045883	36335924	false
apolipoprotein_a	7	50133234	50449234	false
apolipoprotein_a	7	94917426	95167426	false
apolipoprotein_a	7	100573648	100832670	false
apolipoprotein_a	7	106660226	107332695	false
apolipoprotein_a	7	130297934	130593190	false
apolipoprotein_a	7	134923246	135372752	false
apolipoprotein_a	7	150396096	150729406	false
apolipoprotein_a	8	4670928	4920928	false
apolipoprotein_a	8	8982745	10116661	false
apolipoprotein_a	8	10473344	10959258	false
apolipoprotein_a	8	11417996	11952392	false
apolipoprotein_a	8	12498463	12748463	false
apolipoprotein_a	8	19167422	20434365	false
apolipoprotein_a	8	25339656	25589670	false
apolipoprotein_a	8	116284058	117099302	false
apolipoprotein_a	8	121735589	122049624	false
apolipoprotein_a	8	126349356	126775058	false
apolipoprotein_a	8	144113908	144591338	false
apolipoprotein_a	9	15121582	15455108	false
apolipoprotein_a	9	93831086	94258281	false
apolipoprotein_a	9	105354565	105604565	false
apolipoprotein_a	9	106108904	106358904	false
apolipoprotein_a	9	106362995	108030414	false
apolipoprotein_a	9	108505267	108873099	false
apolipoprotein_a	9	109017085	109267085	false
